config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,strict_voting_clean,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_id,agent_index,model,model_short,role,elo,final_utility
665,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13,SUCCESS,2026-04-29T13:46:44.790363,2026-04-29T13:58:34.437844,709.647481,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1360762320,,13,1993641969,,,sampled_random_order,,True,True,1,True,0,0,0,3,1,Agent_2,2,gpt-5-nano-high,GPT-5-nano,heterogeneous_random_agent,1337,100.0
665,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13,SUCCESS,2026-04-29T13:46:44.790363,2026-04-29T13:58:34.437844,709.647481,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1360762320,,13,1993641969,,,sampled_random_order,,True,True,1,True,0,0,0,3,1,Agent_3,3,gemini-2.5-pro,Gemini 2.5 Pro,heterogeneous_random_agent,1448,100.0
665,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13,SUCCESS,2026-04-29T13:46:44.790363,2026-04-29T13:58:34.437844,709.647481,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1360762320,,13,1993641969,,,sampled_random_order,,True,True,1,True,0,0,0,3,1,Agent_4,4,amazon-nova-micro-v1.0,Nova Micro,heterogeneous_random_agent,1240,100.0
665,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13,SUCCESS,2026-04-29T13:46:44.790363,2026-04-29T13:58:34.437844,709.647481,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1360762320,,13,1993641969,,,sampled_random_order,,True,True,1,True,0,0,0,3,1,Agent_5,5,deepseek-v3,DeepSeek V3,heterogeneous_random_agent,1358,100.0
665,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13,SUCCESS,2026-04-29T13:46:44.790363,2026-04-29T13:58:34.437844,709.647481,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1360762320,,13,1993641969,,,sampled_random_order,,True,True,1,True,0,0,0,3,1,Agent_6,6,amazon-nova-pro-v1.0,Nova Pro,heterogeneous_random_agent,1290,100.0
665,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13,SUCCESS,2026-04-29T13:46:44.790363,2026-04-29T13:58:34.437844,709.647481,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1360762320,,13,1993641969,,,sampled_random_order,,True,True,1,True,0,0,0,3,1,Agent_7,7,llama-3.3-70b-instruct,Llama 3.3 70B,heterogeneous_random_agent,1318,100.0
665,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0665_game1_heterogeneous_random_n8_comp_0p0_run13,SUCCESS,2026-04-29T13:46:44.790363,2026-04-29T13:58:34.437844,709.647481,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1360762320,,13,1993641969,,,sampled_random_order,,True,True,1,True,0,0,0,3,1,Agent_8,8,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,heterogeneous_random_agent,1478,100.0
695,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01,SUCCESS,2026-04-29T13:49:34.912756,2026-04-29T14:07:58.832404,1103.919648,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,233410963,,1,787712061,,,sampled_random_order,,True,True,1,True,0,0,0,0,3,Agent_1,1,claude-opus-4-6-thinking,Opus 4.6 Thinking,heterogeneous_random_agent,1504,52.0
695,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01,SUCCESS,2026-04-29T13:49:34.912756,2026-04-29T14:07:58.832404,1103.919648,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,233410963,,1,787712061,,,sampled_random_order,,True,True,1,True,0,0,0,0,3,Agent_2,2,deepseek-r1-0528,DeepSeek R1-0528,heterogeneous_random_agent,1422,20.0
695,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01,SUCCESS,2026-04-29T13:49:34.912756,2026-04-29T14:07:58.832404,1103.919648,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,233410963,,1,787712061,,,sampled_random_order,,True,True,1,True,0,0,0,0,3,Agent_3,3,gemini-3.1-pro,gemini-3.1-pro,heterogeneous_random_agent,1494,49.0
695,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01,SUCCESS,2026-04-29T13:49:34.912756,2026-04-29T14:07:58.832404,1103.919648,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,233410963,,1,787712061,,,sampled_random_order,,True,True,1,True,0,0,0,0,3,Agent_4,4,gpt-5.4-high,GPT-5.4 High,heterogeneous_random_agent,1484,55.0
695,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01,SUCCESS,2026-04-29T13:49:34.912756,2026-04-29T14:07:58.832404,1103.919648,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,233410963,,1,787712061,,,sampled_random_order,,True,True,1,True,0,0,0,0,3,Agent_5,5,claude-opus-4-5-20251101,Opus 4.5,heterogeneous_random_agent,1468,48.0
695,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01,SUCCESS,2026-04-29T13:49:34.912756,2026-04-29T14:07:58.832404,1103.919648,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,233410963,,1,787712061,,,sampled_random_order,,True,True,1,True,0,0,0,0,3,Agent_6,6,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,heterogeneous_random_agent,1478,42.0
695,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01,SUCCESS,2026-04-29T13:49:34.912756,2026-04-29T14:07:58.832404,1103.919648,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,233410963,,1,787712061,,,sampled_random_order,,True,True,1,True,0,0,0,0,3,Agent_7,7,qwen3-max-preview,Qwen3 Max,heterogeneous_random_agent,1435,81.0
695,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0695_game1_heterogeneous_random_n8_comp_0p25_run01,SUCCESS,2026-04-29T13:49:34.912756,2026-04-29T14:07:58.832404,1103.919648,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,233410963,,1,787712061,,,sampled_random_order,,True,True,1,True,0,0,0,0,3,Agent_8,8,claude-opus-4-6,Opus 4.6,heterogeneous_random_agent,1499,67.0
699,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05,SUCCESS,2026-04-29T13:52:30.745273,2026-04-29T14:08:22.306636,951.561363,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,146400387,,5,1376727955,,,sampled_random_order,,True,True,2,True,0,0,0,1,1,Agent_1,1,command-r-plus-08-2024,Command R+,heterogeneous_random_agent,1276,54.0
699,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05,SUCCESS,2026-04-29T13:52:30.745273,2026-04-29T14:08:22.306636,951.561363,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,146400387,,5,1376727955,,,sampled_random_order,,True,True,2,True,0,0,0,1,1,Agent_2,2,gpt-4o-2024-05-13,GPT-4o,heterogeneous_random_agent,1345,62.1
699,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05,SUCCESS,2026-04-29T13:52:30.745273,2026-04-29T14:08:22.306636,951.561363,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,146400387,,5,1376727955,,,sampled_random_order,,True,True,2,True,0,0,0,1,1,Agent_3,3,qwen3-max-preview,Qwen3 Max,heterogeneous_random_agent,1435,49.5
699,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05,SUCCESS,2026-04-29T13:52:30.745273,2026-04-29T14:08:22.306636,951.561363,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,146400387,,5,1376727955,,,sampled_random_order,,True,True,2,True,0,0,0,1,1,Agent_4,4,claude-sonnet-4-20250514,Sonnet 4,heterogeneous_random_agent,1389,44.1
699,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05,SUCCESS,2026-04-29T13:52:30.745273,2026-04-29T14:08:22.306636,951.561363,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,146400387,,5,1376727955,,,sampled_random_order,,True,True,2,True,0,0,0,1,1,Agent_5,5,o3-mini-high,o3-mini-high,heterogeneous_random_agent,1363,54.9
699,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05,SUCCESS,2026-04-29T13:52:30.745273,2026-04-29T14:08:22.306636,951.561363,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,146400387,,5,1376727955,,,sampled_random_order,,True,True,2,True,0,0,0,1,1,Agent_6,6,llama-3.3-70b-instruct,Llama 3.3 70B,heterogeneous_random_agent,1318,15.3
699,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05,SUCCESS,2026-04-29T13:52:30.745273,2026-04-29T14:08:22.306636,951.561363,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,146400387,,5,1376727955,,,sampled_random_order,,True,True,2,True,0,0,0,1,1,Agent_7,7,gemini-2.5-pro,Gemini 2.5 Pro,heterogeneous_random_agent,1448,43.2
699,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0699_game1_heterogeneous_random_n8_comp_0p25_run05,SUCCESS,2026-04-29T13:52:30.745273,2026-04-29T14:08:22.306636,951.561363,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,146400387,,5,1376727955,,,sampled_random_order,,True,True,2,True,0,0,0,1,1,Agent_8,8,deepseek-v3,DeepSeek V3,heterogeneous_random_agent,1358,49.5
706,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12,SUCCESS,2026-04-29T13:57:03.031291,2026-04-29T14:05:41.873051,518.84176,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2054015187,,12,1280735268,,,sampled_random_order,,True,True,1,True,0,0,0,1,2,Agent_1,1,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,heterogeneous_random_agent,1478,56.0
706,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12,SUCCESS,2026-04-29T13:57:03.031291,2026-04-29T14:05:41.873051,518.84176,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2054015187,,12,1280735268,,,sampled_random_order,,True,True,1,True,0,0,0,1,2,Agent_2,2,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,heterogeneous_random_agent,1474,53.0
706,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12,SUCCESS,2026-04-29T13:57:03.031291,2026-04-29T14:05:41.873051,518.84176,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2054015187,,12,1280735268,,,sampled_random_order,,True,True,1,True,0,0,0,1,2,Agent_3,3,gemini-2.5-pro,Gemini 2.5 Pro,heterogeneous_random_agent,1448,43.0
706,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12,SUCCESS,2026-04-29T13:57:03.031291,2026-04-29T14:05:41.873051,518.84176,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2054015187,,12,1280735268,,,sampled_random_order,,True,True,1,True,0,0,0,1,2,Agent_4,4,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,heterogeneous_random_agent,1322,14.0
706,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12,SUCCESS,2026-04-29T13:57:03.031291,2026-04-29T14:05:41.873051,518.84176,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2054015187,,12,1280735268,,,sampled_random_order,,True,True,1,True,0,0,0,1,2,Agent_5,5,gpt-4o-mini-2024-07-18,GPT-4o mini,heterogeneous_random_agent,1317,29.0
706,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12,SUCCESS,2026-04-29T13:57:03.031291,2026-04-29T14:05:41.873051,518.84176,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2054015187,,12,1280735268,,,sampled_random_order,,True,True,1,True,0,0,0,1,2,Agent_6,6,gpt-4o-2024-05-13,GPT-4o,heterogeneous_random_agent,1345,67.0
706,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12,SUCCESS,2026-04-29T13:57:03.031291,2026-04-29T14:05:41.873051,518.84176,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2054015187,,12,1280735268,,,sampled_random_order,,True,True,1,True,0,0,0,1,2,Agent_7,7,claude-opus-4-6,Opus 4.6,heterogeneous_random_agent,1499,68.0
706,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0706_game1_heterogeneous_random_n8_comp_0p25_run12,SUCCESS,2026-04-29T13:57:03.031291,2026-04-29T14:05:41.873051,518.84176,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2054015187,,12,1280735268,,,sampled_random_order,,True,True,1,True,0,0,0,1,2,Agent_8,8,gemini-3.1-pro,gemini-3.1-pro,heterogeneous_random_agent,1494,68.0
712,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0712_game1_heterogeneous_random_n8_comp_0p25_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0712_game1_heterogeneous_random_n8_comp_0p25_run18,SUCCESS,2026-04-29T14:00:56.824444,2026-04-29T14:10:33.545742,576.721298,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,297936481,,18,385077574,,,sampled_random_order,,True,True,1,True,0,0,0,2,3,Agent_1,1,claude-opus-4-6-thinking,Opus 4.6 Thinking,heterogeneous_random_agent,1504,55.0
712,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0712_game1_heterogeneous_random_n8_comp_0p25_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0712_game1_heterogeneous_random_n8_comp_0p25_run18,SUCCESS,2026-04-29T14:00:56.824444,2026-04-29T14:10:33.545742,576.721298,game1,item_allocation,heterogeneous_random,8,20,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,297936481,,18,385077574,,,sampled_random_order,,True,True,1,True,0,0,0,2,3,Agent_2,2,o3-mini-high,o3-mini-high,heterogeneous_random_agent,1363,72.0
