game_label,n_agents,competition_key,competition_value,adversary_model,adversary_elo,adversary_position,run_count,adversary_utility_mean,adversary_utility_std,baseline_mean_utility_mean,baseline_mean_utility_std,mean_utility,consensus_rate
game1,2,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,first,2,95.0,7.0710678118654755,95.0,7.0710678118654755,95.0,1.0
game1,2,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,last,2,78.1,23.9002092041053,93.5,4.949747468305833,85.8,1.0
game1,2,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,first,2,95.0,7.0710678118654755,95.0,7.0710678118654755,95.0,1.0
game1,2,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,last,2,100.0,0.0,85.0,21.213203435596427,92.5,1.0
game1,2,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,2,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,2,comp=0.00,0.0,gemini-2.5-pro,1448.0,first,2,95.0,7.0710678118654755,95.0,7.0710678118654755,95.0,1.0
game1,2,comp=0.00,0.0,gemini-2.5-pro,1448.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,2,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,first,2,73.4,0.565685424949231,68.95,18.314065632731584,71.175,1.0
game1,2,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,last,2,91.5,7.7781745930520225,62.5,13.435028842544403,77.0,1.0
game1,2,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,first,2,59.244,9.554426827392628,80.305,20.781868299072624,69.7745,1.0
game1,2,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,last,2,91.5,4.949747468305833,77.5,2.1213203435596424,84.5,1.0
game1,2,comp=0.25,0.25,claude-sonnet-4-20250514,1389.0,first,2,78.25,10.253048327204938,79.30000000000001,17.960512242138297,78.775,1.0
game1,2,comp=0.25,0.25,claude-sonnet-4-20250514,1389.0,last,2,85.5,16.263455967290593,86.5,14.849242404917497,86.0,1.0
