paper_run_id,paper_batch,source_root,experiment_family,game,n_agents,config_id,config_path,result_path,rollout_path,result_bytes,rollout_bytes,canonical_index
paper_run_2177,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0375,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0375.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0375_game1_heterogeneous_random_n4_comp_0p75_run17/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0375_game1_heterogeneous_random_n4_comp_0p75_run17/all_interactions.json,40473,173634,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2178,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0376,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0376.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0376_game1_heterogeneous_random_n4_comp_0p75_run18/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0376_game1_heterogeneous_random_n4_comp_0p75_run18/all_interactions.json,52084,203662,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2179,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0377,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0377.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0377_game1_heterogeneous_random_n4_comp_0p75_run19/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0377_game1_heterogeneous_random_n4_comp_0p75_run19/all_interactions.json,38835,163792,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2180,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0378,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0378.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0378_game1_heterogeneous_random_n4_comp_0p75_run20/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0378_game1_heterogeneous_random_n4_comp_0p75_run20/all_interactions.json,95615,519871,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2181,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0401,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0401.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0401_game1_heterogeneous_random_n4_comp_1p0_run01/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0401_game1_heterogeneous_random_n4_comp_1p0_run01/all_interactions.json,121041,667774,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2182,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0402,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0402.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0402_game1_heterogeneous_random_n4_comp_1p0_run02/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0402_game1_heterogeneous_random_n4_comp_1p0_run02/all_interactions.json,80405,433030,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2183,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0403,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0403.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0403_game1_heterogeneous_random_n4_comp_1p0_run03/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0403_game1_heterogeneous_random_n4_comp_1p0_run03/all_interactions.json,40907,176504,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2184,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0404,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0404.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0404_game1_heterogeneous_random_n4_comp_1p0_run04/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0404_game1_heterogeneous_random_n4_comp_1p0_run04/all_interactions.json,48070,200984,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2185,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0405,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0405.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0405_game1_heterogeneous_random_n4_comp_1p0_run05/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0405_game1_heterogeneous_random_n4_comp_1p0_run05/all_interactions.json,105709,544821,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2186,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0406,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0406.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0406_game1_heterogeneous_random_n4_comp_1p0_run06/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0406_game1_heterogeneous_random_n4_comp_1p0_run06/all_interactions.json,84868,447086,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2187,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0407,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0407.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0407_game1_heterogeneous_random_n4_comp_1p0_run07/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0407_game1_heterogeneous_random_n4_comp_1p0_run07/all_interactions.json,101664,534371,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2188,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0408,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0408.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0408_game1_heterogeneous_random_n4_comp_1p0_run08/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0408_game1_heterogeneous_random_n4_comp_1p0_run08/all_interactions.json,67251,337463,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2189,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0409,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0409.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0409_game1_heterogeneous_random_n4_comp_1p0_run09/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0409_game1_heterogeneous_random_n4_comp_1p0_run09/all_interactions.json,42023,172316,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2190,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0410,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0410.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0410_game1_heterogeneous_random_n4_comp_1p0_run10/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0410_game1_heterogeneous_random_n4_comp_1p0_run10/all_interactions.json,46566,184100,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2191,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0411,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0411.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0411_game1_heterogeneous_random_n4_comp_1p0_run11/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0411_game1_heterogeneous_random_n4_comp_1p0_run11/all_interactions.json,81054,389221,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2192,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0412,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0412.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0412_game1_heterogeneous_random_n4_comp_1p0_run12/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0412_game1_heterogeneous_random_n4_comp_1p0_run12/all_interactions.json,66911,343346,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2193,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0413,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0413.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0413_game1_heterogeneous_random_n4_comp_1p0_run13/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0413_game1_heterogeneous_random_n4_comp_1p0_run13/all_interactions.json,46230,204302,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2194,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0414,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0414.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0414_game1_heterogeneous_random_n4_comp_1p0_run14/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0414_game1_heterogeneous_random_n4_comp_1p0_run14/all_interactions.json,84895,419484,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2195,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0415,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0415.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0415_game1_heterogeneous_random_n4_comp_1p0_run15/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0415_game1_heterogeneous_random_n4_comp_1p0_run15/all_interactions.json,41598,229793,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2196,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0416,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0416.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0416_game1_heterogeneous_random_n4_comp_1p0_run16/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0416_game1_heterogeneous_random_n4_comp_1p0_run16/all_interactions.json,77858,383977,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2197,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0417,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0417.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0417_game1_heterogeneous_random_n4_comp_1p0_run17/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0417_game1_heterogeneous_random_n4_comp_1p0_run17/all_interactions.json,78236,382220,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2198,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0418,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0418.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0418_game1_heterogeneous_random_n4_comp_1p0_run18/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0418_game1_heterogeneous_random_n4_comp_1p0_run18/all_interactions.json,77743,373760,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2199,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0419,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0419.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0419_game1_heterogeneous_random_n4_comp_1p0_run19/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0419_game1_heterogeneous_random_n4_comp_1p0_run19/all_interactions.json,48193,199432,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2200,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,4,config_0420,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0420.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0420_game1_heterogeneous_random_n4_comp_1p0_run20/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0420_game1_heterogeneous_random_n4_comp_1p0_run20/all_interactions.json,77857,396762,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2201,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0443,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0443.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0443_game1_heterogeneous_random_n6_comp_0p0_run01/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0443_game1_heterogeneous_random_n6_comp_0p0_run01/all_interactions.json,66778,404878,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2202,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0444,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0444.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0444_game1_heterogeneous_random_n6_comp_0p0_run02/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0444_game1_heterogeneous_random_n6_comp_0p0_run02/all_interactions.json,57868,379234,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2203,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0445,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0445.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0445_game1_heterogeneous_random_n6_comp_0p0_run03/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0445_game1_heterogeneous_random_n6_comp_0p0_run03/all_interactions.json,102178,547916,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2204,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0446,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0446.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0446_game1_heterogeneous_random_n6_comp_0p0_run04/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0446_game1_heterogeneous_random_n6_comp_0p0_run04/all_interactions.json,136158,1067801,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2205,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0447,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0447.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0447_game1_heterogeneous_random_n6_comp_0p0_run05/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0447_game1_heterogeneous_random_n6_comp_0p0_run05/all_interactions.json,58222,460789,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2206,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0448,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0448.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0448_game1_heterogeneous_random_n6_comp_0p0_run06/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0448_game1_heterogeneous_random_n6_comp_0p0_run06/all_interactions.json,55342,352042,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2207,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0449,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0449.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0449_game1_heterogeneous_random_n6_comp_0p0_run07/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0449_game1_heterogeneous_random_n6_comp_0p0_run07/all_interactions.json,66464,543841,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2208,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0450,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0450.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0450_game1_heterogeneous_random_n6_comp_0p0_run08/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0450_game1_heterogeneous_random_n6_comp_0p0_run08/all_interactions.json,53372,348158,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2209,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0451,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0451.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0451_game1_heterogeneous_random_n6_comp_0p0_run09/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0451_game1_heterogeneous_random_n6_comp_0p0_run09/all_interactions.json,68931,516495,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2210,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0452,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0452.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0452_game1_heterogeneous_random_n6_comp_0p0_run10/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0452_game1_heterogeneous_random_n6_comp_0p0_run10/all_interactions.json,65442,517258,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2211,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0453,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0453.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0453_game1_heterogeneous_random_n6_comp_0p0_run11/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0453_game1_heterogeneous_random_n6_comp_0p0_run11/all_interactions.json,67729,540973,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2212,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0454,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0454.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0454_game1_heterogeneous_random_n6_comp_0p0_run12/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0454_game1_heterogeneous_random_n6_comp_0p0_run12/all_interactions.json,56361,352878,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2213,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0455,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0455.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0455_game1_heterogeneous_random_n6_comp_0p0_run13/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0455_game1_heterogeneous_random_n6_comp_0p0_run13/all_interactions.json,53201,376309,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
paper_run_2214,multiagent_heterogeneous,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848,heterogeneous_random,game1,6,config_0456,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/configs/config_0456.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0456_game1_heterogeneous_random_n6_comp_0p0_run14/experiment_results.json,experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0456_game1_heterogeneous_random_n6_comp_0p0_run14/all_interactions.json,52998,349734,experiments/results/n2_plus_multiagent_comparison_analysis_20260505/tables_multiagent/heterogeneous_runs_fresh.csv
